,tx_id,is_fraudulent
84167,13048097,f
84168,13048099,f
84169,13048101,f
84170,13048106,f
84171,13048108,f
84172,13048110,f
84173,13048119,f
84174,13048137,f
84175,13048141,f
84176,13048143,f
84177,13048155,f
84178,13048158,f
84179,13048162,f
84180,13048165,f
84181,13048166,f
84182,13048171,f
84183,13048173,f
84184,13048174,f
84185,13048175,f
84186,13048176,f
84187,13048177,f
84188,13048178,f
84189,13048179,f
84190,13048181,f
84191,13048182,f
84192,13048185,f
84193,13048202,f
84194,13048203,f
84195,13048209,f
84196,13048217,f
84197,13048224,f
84198,13048234,f
84199,13048238,f
84200,13048243,f
84201,13048250,f
84202,13048256,f
84203,13048260,f
84204,13048266,f
84205,13048272,f
84206,13048277,f
84207,13048279,f
84208,13048285,f
84209,13048298,f
84210,13048301,f
84211,13048305,f
84212,13048309,f
84213,13048312,f
84214,13048322,f
84215,13048335,f
84216,13048345,f
84217,13048347,f
84218,13048349,f
84219,13048355,f
84220,13048362,f
84221,13048365,f
84222,13048372,f
84223,13048383,f
84224,13048394,f
84225,13048418,f
84226,13048421,f
84227,13048423,f
84228,13048429,f
84229,13048433,f
84230,13048435,f
84231,13048438,f
84232,13048453,f
84233,13048461,f
84234,13048465,f
84235,13048466,f
84236,13048470,f
84237,13048472,f
84238,13048489,f
84239,13048494,f
84240,13048500,f
84241,13048506,f
84242,13048518,f
84243,13048525,f
84244,13048526,f
84245,13048533,f
84246,13048544,f
84247,13048551,f
84248,13048560,f
84249,13048562,f
84250,13048564,f
84251,13048570,f
84252,13048575,f
84253,13048588,f
84254,13048589,f
84255,13048606,f
84256,13048609,f
84257,13048616,f
84258,13048617,f
84259,13048631,f
84260,13048636,f
84261,13048637,f
84262,13048653,f
84263,13048661,f
84264,13048665,f
84265,13048669,f
84266,13048675,f
84267,13048679,f
84268,13048681,f
84269,13048688,f
84270,13048689,f
84271,13048691,f
84272,13048705,f
84273,13048711,f
84274,13048715,f
84275,13048723,f
84276,13048728,f
84277,13048743,f
84278,13048752,f
84279,13048753,f
84280,13048767,f
84281,13048768,f
84282,13048774,f
84283,13048775,f
84284,13048776,f
84285,13048781,f
84286,13048786,f
84287,13048803,f
84288,13048804,f
84289,13048822,f
84290,13048833,f
84291,13048839,f
84292,13048847,f
84293,13048877,f
84294,13048890,f
84295,13048893,f
84296,13048901,f
84297,13048911,f
84298,13048927,f
84299,13048931,f
84300,13048934,f
84301,13048937,f
84302,13048938,f
84303,13048942,f
84304,13048954,f
84305,13048962,f
84306,13048969,f
84307,13048970,f
84308,13048973,f
84309,13048974,f
84310,13048983,f
84311,13049001,f
84312,13049002,f
84313,13049010,f
84314,13049011,f
84315,13049016,f
84316,13049020,f
84317,13049032,f
84318,13049036,f
84319,13049042,f
84320,13049047,f
84321,13049048,f
84322,13049049,f
84323,13049060,f
84324,13049066,f
84325,13049068,f
84326,13049070,f
84327,13049074,f
84328,13049080,f
84329,13049083,f
84330,13049084,f
84331,13049094,f
84332,13049113,f
84333,13049121,f
84334,13049122,f
84335,13049139,f
84336,13049153,f
84337,13049156,f
84338,13049160,f
84339,13049167,f
84340,13049171,f
84341,13049178,f
84342,13049186,f
84343,13049188,f
84344,13049193,f
84345,13049201,f
84346,13049209,f
84347,13049210,f
84348,13049212,f
84349,13049218,f
84350,13049229,f
84351,13049231,f
84352,13049233,f
84353,13049239,f
84354,13049251,f
84355,13049253,f
84356,13049265,f
84357,13049274,f
84358,13049281,f
84359,13049288,f
84360,13049293,f
84361,13049298,f
84362,13049306,f
84363,13049310,f
84364,13049314,f
84365,13049325,f
84366,13049327,f
84367,13049328,f
84368,13049344,f
84369,13049350,f
84370,13049356,f
84371,13049362,f
84372,13049368,f
84373,13049371,f
84374,13049387,f
84375,13049394,f
84376,13049412,f
84377,13049436,f
84378,13049437,f
84379,13049438,f
84380,13049441,f
84381,13049445,f
84382,13049447,f
84383,13049455,f
84384,13049475,f
84385,13049494,f
84386,13049497,f
84387,13049503,f
84388,13049512,f
84389,13049515,f
84390,13049522,f
84391,13049526,f
84392,13049532,f
84393,13049533,f
84394,13049536,f
84395,13049540,f
84396,13049554,f
84397,13049560,f
84398,13049573,f
84399,13049584,f
84400,13049586,f
84401,13049589,f
84402,13049593,f
84403,13049596,f
84404,13049598,f
84405,13049605,f
84406,13049607,f
84407,13049612,f
84408,13049619,f
84409,13049623,f
84410,13049664,f
84411,13049667,f
84412,13049674,f
84413,13049677,f
84414,13049684,f
84415,13049686,f
84416,13049701,f
84417,13049707,f
84418,13049709,f
84419,13049719,f
84420,13049722,f
84421,13049729,f
84422,13049735,f
84423,13049736,f
84424,13049746,f
84425,13049750,f
84426,13049752,f
84427,13049755,f
84428,13049758,f
84429,13049776,f
84430,13049795,f
84431,13049799,f
84432,13049800,f
84433,13049815,f
84434,13049845,f
84435,13049852,f
84436,13049865,f
84437,13049869,f
84438,13049881,f
84439,13049884,f
84440,13049891,f
84441,13049892,f
84442,13049893,f
84443,13049897,f
84444,13049906,f
84445,13049921,f
84446,13049926,f
84447,13049927,f
84448,13049930,f
84449,13049938,f
84450,13049939,f
84451,13049944,f
84452,13049946,f
84453,13049948,f
84454,13049960,f
84455,13049968,f
84456,13049971,f
84457,13049981,f
84458,13049996,f
84459,13050001,f
84460,13050023,f
84461,13050024,f
84462,13050025,f
84463,13050049,f
84464,13050051,f
84465,13050072,f
84466,13050083,f
84467,13050085,f
84468,13050098,f
84469,13050102,f
84470,13050104,f
84471,13050105,f
84472,13050108,f
84473,13050110,f
84474,13050113,f
84475,13050115,f
84476,13050120,f
84477,13050122,f
84478,13050123,f
84479,13050124,f
84480,13050131,f
84481,13050133,f
84482,13050146,f
84483,13050156,f
84484,13050160,f
84485,13050163,f
84486,13050173,f
84487,13050209,f
84488,13050210,f
84489,13050244,f
84490,13050254,f
84491,13050267,f
84492,13050274,f
84493,13050279,f
84494,13050293,f
84495,13050295,f
84496,13050296,f
84497,13050309,f
84498,13050312,f
84499,13050314,f
84500,13050315,f
84501,13050316,f
84502,13050317,f
84503,13050333,f
84504,13050350,f
84505,13050360,f
84506,13050364,f
84507,13050366,f
84508,13050369,f
84509,13050373,f
84510,13050377,f
84511,13050381,f
84512,13050403,f
84513,13050411,f
84514,13050417,f
84515,13050419,f
84516,13050426,f
84517,13050431,f
84518,13050464,f
84519,13050482,f
84520,13050489,f
84521,13050498,f
84522,13050504,f
84523,13050506,f
84524,13050508,f
84525,13050511,f
84526,13050521,f
84527,13050525,f
84528,13050558,f
84529,13050568,f
84530,13050571,f
84531,13050575,f
84532,13050576,f
84533,13050590,f
84534,13050597,f
84535,13050602,f
84536,13050615,f
84537,13050620,f
84538,13050637,f
84539,13050640,f
84540,13050641,f
84541,13050642,f
84542,13050654,f
84543,13050664,f
84544,13050667,f
84545,13050669,f
84546,13050693,f
84547,13050699,f
84548,13050710,f
84549,13050721,f
84550,13050726,f
84551,13050757,f
84552,13050767,f
84553,13050792,f
84554,13050815,f
84555,13050821,f
84556,13050840,f
84557,13050847,f
84558,13050852,f
84559,13050860,f
84560,13050872,f
84561,13050890,f
84562,13050896,f
84563,13050903,f
84564,13050912,f
84565,13050913,f
84566,13050929,f
84567,13050954,f
84568,13050961,f
84569,13050972,f
84570,13050979,f
84571,13050982,f
84572,13050986,f
84573,13050996,f
84574,13051012,f
84575,13051014,f
84576,13051018,f
84577,13051029,f
84578,13051042,f
84579,13051052,f
84580,13051053,f
84581,13051068,f
84582,13051072,f
84583,13051074,f
84584,13051084,f
84585,13051086,f
84586,13051091,f
84587,13051092,f
84588,13051103,f
84589,13051128,f
84590,13051133,f
84591,13051137,f
84592,13051138,f
84593,13051140,f
84594,13051141,f
84595,13051170,f
84596,13051175,f
84597,13051176,f
84598,13051181,f
84599,13051182,f
84600,13051185,f
84601,13051189,f
84602,13051190,f
84603,13051191,f
84604,13051192,f
84605,13051199,f
84606,13051200,f
84607,13051211,f
84608,13051213,f
84609,13051216,f
84610,13051229,f
84611,13051231,f
84612,13051245,f
84613,13051252,f
84614,13051271,f
84615,13051276,f
84616,13051284,f
84617,13051293,f
84618,13051296,f
84619,13051299,f
84620,13051305,f
84621,13051320,f
84622,13051325,f
84623,13051344,f
84624,13051350,f
84625,13051359,f
84626,13051362,f
84627,13051387,f
84628,13051418,f
84629,13051447,f
84630,13051465,f
84631,13051468,f
84632,13051476,f
84633,13051478,f
84634,13051488,f
84635,13051492,f
84636,13051493,f
84637,13051496,f
84638,13051497,f
84639,13051502,f
84640,13051507,f
84641,13051509,f
84642,13051512,f
84643,13051514,f
84644,13051516,f
84645,13051542,f
84646,13051550,f
84647,13051555,f
84648,13051559,f
84649,13051566,f
84650,13051568,f
84651,13051583,f
84652,13051585,f
84653,13051588,f
84654,13051595,f
84655,13051603,f
84656,13051650,f
84657,13051667,f
84658,13051678,f
84659,13051682,f
84660,13051724,f
84661,13051725,f
84662,13051728,f
84663,13051729,f
84664,13051735,t
84665,13051740,f
84666,13051754,f
84667,13051757,f
84668,13051787,f
84669,13051803,f
84670,13051809,f
84671,13051815,f
84672,13051823,f
84673,13051824,f
84674,13051829,f
84675,13051850,f
84676,13051870,f
84677,13051874,f
84678,13051876,f
84679,13051884,f
84680,13051901,f
84681,13051907,f
84682,13051914,f
84683,13051942,f
84684,13051946,f
84685,13051963,f
84686,13051973,f
84687,13051989,f
84688,13051992,f
84689,13051999,f
84690,13052002,f
84691,13052014,f
84692,13052023,f
84693,13052025,f
84694,13052052,f
84695,13052054,f
84696,13052067,f
84697,13052073,f
84698,13052085,f
84699,13052096,f
84700,13052109,f
84701,13052142,f
84702,13052152,f
84703,13052174,f
84704,13052176,f
84705,13052178,f
84706,13052192,f
84707,13052200,f
84708,13052202,f
84709,13052216,f
84710,13052222,f
84711,13052231,f
84712,13052255,f
84713,13052267,f
84714,13052269,f
84715,13052272,f
84716,13052276,f
84717,13052278,f
84718,13052289,f
84719,13052317,f
84720,13052323,f
84721,13052330,f
84722,13052334,f
84723,13052345,f
84724,13052353,f
84725,13052358,f
84726,13052360,f
84727,13052375,f
84728,13052377,f
84729,13052390,f
84730,13052395,f
84731,13052397,f
84732,13052401,f
84733,13052467,f
84734,13052484,f
84735,13052508,f
84736,13052530,f
84737,13052533,f
84738,13052546,f
84739,13052563,f
84740,13052579,f
84741,13052622,f
84742,13052626,f
84743,13052637,f
84744,13052648,f
84745,13052649,f
84746,13052651,f
84747,13052658,f
84748,13052660,f
84749,13052667,f
84750,13052682,f
84751,13052687,f
84752,13052715,f
84753,13052720,f
84754,13052723,f
84755,13052731,f
84756,13052742,f
84757,13052748,f
84758,13052781,f
84759,13052798,f
84760,13052811,f
84761,13052827,f
84762,13052839,f
84763,13052841,f
84764,13052844,f
84765,13052859,f
84766,13052874,f
84767,13052884,f
84768,13052891,f
84769,13052900,f
84770,13052911,f
84771,13052913,f
84772,13052944,f
84773,13052956,f
84774,13052959,f
84775,13052979,f
84776,13052983,f
84777,13052984,f
84778,13053015,f
84779,13053016,f
84780,13053038,f
84781,13053041,f
84782,13053054,f
84783,13053071,f
84784,13053095,f
84785,13053127,f
84786,13053154,f
84787,13053162,f
84788,13053175,f
84789,13053191,f
84790,13053213,f
84791,13053224,f
84792,13053248,f
84793,13053266,t
84794,13053322,f
84795,13053324,f
84796,13053329,f
84797,13053330,f
84798,13053337,f
84799,13053352,f
84800,13053364,f
84801,13053368,t
84802,13053370,f
84803,13053399,f
84804,13053414,f
84805,13053423,f
84806,13053424,f
84807,13053427,f
84808,13053429,f
84809,13053458,f
84810,13053461,f
84811,13053480,f
84812,13053484,f
84813,13053506,f
84814,13053507,f
84815,13053512,f
84816,13053529,f
84817,13053550,f
84818,13053556,f
84819,13053581,f
84820,13053587,f
84821,13053600,f
84822,13053609,f
84823,13053611,f
84824,13053641,f
84825,13053643,f
84826,13053644,f
84827,13053653,f
84828,13053655,f
84829,13053659,f
84830,13053669,f
84831,13053670,f
84832,13053671,f
84833,13053674,f
84834,13053679,f
84835,13053685,f
84836,13053689,f
84837,13053700,f
84838,13053742,f
84839,13053763,f
84840,13053768,f
84841,13053772,f
84842,13053778,f
84843,13053785,f
84844,13053788,f
84845,13053789,f
84846,13053807,f
84847,13053813,f
84848,13053814,f
84849,13053816,f
84850,13053819,f
84851,13053824,f
84852,13053827,f
84853,13053849,f
84854,13053851,f
84855,13053877,f
84856,13053885,f
84857,13053946,f
84858,13053981,f
84859,13054039,f
84860,13054054,f
84861,13054055,f
84862,13054058,f
84863,13054074,f
84864,13054078,f
84865,13054099,f
84866,13054110,f
84867,13054150,f
84868,13054164,f
84869,13054176,f
84870,13054202,f
84871,13054204,f
84872,13054227,f
84873,13054249,f
84874,13054250,f
84875,13054254,f
84876,13054259,f
84877,13054277,f
84878,13054289,f
84879,13054294,f
84880,13054307,f
84881,13054316,f
84882,13054327,f
84883,13054344,f
84884,13054364,f
84885,13054371,f
84886,13054375,f
84887,13054380,f
84888,13054391,f
84889,13054417,f
84890,13054442,f
84891,13054457,f
84892,13054459,f
84893,13054471,f
84894,13054472,f
84895,13054473,f
84896,13054488,f
84897,13054497,f
84898,13054518,f
84899,13054534,f
84900,13054536,f
84901,13054583,f
84902,13054588,f
84903,13054625,f
84904,13054634,f
84905,13054651,f
84906,13054664,f
84907,13054669,f
84908,13054670,f
84909,13054694,f
84910,13054701,f
84911,13054721,f
84912,13054727,f
84913,13054741,f
84914,13054747,f
84915,13054772,f
84916,13054785,f
84917,13054816,f
84918,13054848,f
84919,13054870,f
84920,13054882,f
84921,13054905,f
84922,13054906,f
84923,13054917,f
84924,13054929,f
84925,13054942,f
84926,13054949,f
84927,13054967,f
84928,13054971,f
84929,13054976,f
84930,13054986,f
84931,13054997,f
84932,13055004,f
84933,13055008,f
84934,13055011,f
84935,13055017,f
84936,13055065,f
84937,13055074,f
84938,13055079,f
84939,13055089,f
84940,13055091,f
84941,13055117,f
84942,13055120,f
84943,13055206,f
84944,13055211,f
84945,13055214,f
84946,13055217,t
84947,13055250,f
84948,13055255,f
84949,13055288,f
84950,13055296,f
84951,13055312,f
84952,13055316,f
84953,13055327,f
84954,13055366,f
84955,13055381,f
84956,13055382,f
84957,13055391,f
84958,13055415,f
84959,13055419,f
84960,13055431,f
84961,13055438,f
84962,13055448,f
84963,13055450,f
84964,13055457,f
84965,13055464,f
84966,13055483,f
84967,13055498,f
84968,13055515,f
84969,13055523,f
84970,13055539,f
84971,13055541,f
84972,13055544,f
84973,13055568,f
84974,13055575,f
84975,13055582,f
84976,13055592,f
84977,13055595,f
84978,13055600,f
84979,13055628,f
84980,13055651,f
84981,13055674,f
84982,13055676,f
84983,13055680,f
84984,13055698,f
84985,13055706,f
84986,13055709,f
84987,13055720,f
84988,13055747,f
84989,13055797,f
84990,13055810,f
84991,13055813,f
84992,13055825,f
84993,13055848,f
84994,13055865,f
84995,13055880,f
84996,13055900,f
84997,13055920,f
84998,13055925,f
84999,13055935,f
85000,13055936,f
85001,13055943,f
85002,13055969,f
85003,13056011,f
85004,13056026,f
85005,13056041,f
85006,13056096,f
85007,13056120,f
85008,13056147,f
85009,13056161,f
85010,13056174,f
85011,13056186,f
85012,13056202,f
85013,13056203,f
85014,13056204,f
85015,13056212,f
85016,13056216,f
85017,13056226,f
85018,13056231,f
85019,13056248,f
85020,13056250,f
85021,13056261,f
85022,13056277,f
85023,13056284,f
85024,13056292,f
85025,13056303,f
85026,13056312,f
85027,13056322,f
85028,13056329,f
85029,13056335,f
85030,13056339,f
85031,13056352,f
85032,13056355,t
85033,13056364,f
85034,13056382,f
85035,13056396,f
85036,13056398,f
85037,13056400,f
85038,13056406,f
85039,13056419,f
85040,13056450,f
85041,13056453,f
85042,13056460,f
85043,13056465,f
85044,13056466,f
85045,13056469,f
85046,13056477,f
85047,13056478,f
85048,13056499,f
85049,13056516,f
85050,13056544,f
85051,13056596,f
85052,13056620,f
85053,13056626,f
85054,13056632,f
85055,13056680,f
85056,13056704,f
85057,13056708,f
85058,13056724,f
85059,13056729,f
85060,13056742,f
85061,13056793,f
85062,13056797,f
85063,13056799,f
85064,13056807,f
85065,13056819,f
85066,13056822,f
85067,13056826,f
85068,13056828,f
85069,13056856,f
85070,13056861,f
85071,13056869,f
85072,13056878,f
85073,13056941,f
85074,13056948,f
85075,13056961,f
85076,13056983,f
85077,13056988,f
85078,13056991,f
85079,13056997,f
85080,13057024,f
85081,13057048,f
85082,13057053,f
85083,13057056,f
85084,13057060,f
85085,13057090,f
85086,13057096,f
85087,13057110,f
85088,13057122,f
85089,13057149,f
85090,13057165,f
85091,13057184,f
85092,13057192,f
85093,13057193,f
85094,13057200,f
85095,13057208,f
85096,13057225,f
85097,13057238,f
85098,13057247,f
85099,13057264,f
85100,13057285,f
85101,13057303,f
85102,13057325,f
85103,13057331,f
85104,13057367,f
85105,13057376,f
85106,13057379,f
85107,13057384,f
85108,13057412,f
85109,13057415,f
85110,13057436,f
85111,13057441,f
85112,13057464,f
85113,13057465,f
85114,13057489,f
85115,13057500,f
85116,13057518,f
85117,13057522,f
85118,13057526,f
85119,13057544,f
85120,13057569,f
85121,13057615,f
85122,13057617,f
85123,13057653,f
85124,13057658,f
85125,13057660,f
85126,13057687,f
85127,13057690,f
85128,13057695,f
85129,13057698,f
85130,13057701,f
85131,13057720,f
85132,13057727,f
85133,13057750,f
85134,13057771,f
85135,13057776,f
85136,13057805,f
85137,13057806,f
85138,13057828,f
85139,13057864,f
85140,13057871,f
85141,13057894,f
85142,13057904,f
85143,13057920,f
85144,13057925,f
85145,13057926,f
85146,13057939,f
85147,13057940,f
85148,13057983,f
85149,13057984,f
85150,13058009,f
85151,13058012,f
85152,13058014,f
85153,13058048,f
85154,13058059,f
85155,13058070,f
85156,13058071,f
85157,13058089,f
85158,13058130,f
85159,13058135,f
85160,13058150,f
85161,13058154,f
85162,13058159,f
85163,13058168,f
85164,13058173,f
85165,13058182,f
85166,13058194,f
85167,13058213,f
85168,13058220,f
85169,13058242,f
85170,13058273,f
85171,13058292,f
85172,13058295,f
85173,13058317,f
85174,13058325,f
85175,13058355,f
85176,13058366,f
85177,13058396,f
85178,13058402,f
85179,13058404,f
85180,13058412,f
85181,13058415,f
85182,13058432,f
85183,13058437,f
85184,13058451,f
85185,13058473,f
85186,13058477,f
85187,13058479,f
85188,13058502,f
85189,13058525,f
85190,13058536,f
85191,13058548,f
85192,13058551,f
85193,13058553,f
85194,13058565,f
85195,13058577,f
85196,13058586,f
85197,13058589,f
85198,13058597,f
85199,13058621,f
85200,13058647,f
85201,13058669,f
85202,13058677,f
85203,13058704,f
85204,13058724,f
85205,13058730,f
85206,13058733,f
85207,13058755,f
85208,13058759,f
85209,13058772,f
85210,13058794,f
85211,13058811,f
85212,13058868,f
85213,13058888,f
85214,13058892,f
85215,13058899,f
85216,13058909,f
85217,13058929,f
85218,13058932,f
85219,13058952,f
85220,13058961,f
85221,13058966,f
85222,13058969,f
85223,13058987,f
85224,13058989,f
85225,13058990,f
85226,13059002,f
85227,13059005,f
85228,13059014,f
85229,13059015,f
85230,13059017,f
85231,13059056,f
85232,13059087,f
85233,13059091,f
85234,13059103,f
85235,13059104,f
85236,13059120,f
85237,13059141,f
85238,13059146,f
85239,13059182,f
85240,13059190,f
85241,13059201,f
85242,13059202,f
85243,13059203,f
85244,13059210,f
85245,13059232,f
85246,13059246,f
85247,13059247,f
85248,13059253,f
85249,13059257,f
85250,13059277,f
85251,13059280,f
85252,13059288,f
85253,13059301,f
85254,13059312,f
85255,13059313,f
85256,13059319,f
85257,13059339,f
85258,13059345,f
85259,13059364,f
85260,13059371,f
85261,13059374,f
85262,13059382,f
85263,13059413,f
85264,13059420,f
85265,13059426,f
85266,13059427,f
85267,13059446,f
85268,13059451,f
85269,13059452,f
85270,13059456,f
85271,13059472,f
85272,13059477,f
85273,13059480,f
85274,13059482,f
85275,13059484,f
85276,13059490,f
85277,13059515,f
85278,13059516,f
85279,13059520,f
85280,13059556,f
85281,13059557,f
85282,13059563,f
85283,13059571,f
85284,13059572,f
85285,13059586,f
85286,13059592,f
85287,13059612,f
85288,13059616,f
85289,13059617,f
85290,13059643,f
85291,13059647,f
85292,13059651,f
85293,13059692,f
85294,13059698,f
85295,13059705,f
85296,13059718,f
85297,13059737,f
85298,13059744,f
85299,13059749,f
85300,13059771,f
85301,13059772,f
85302,13059778,f
85303,13059783,f
85304,13059797,f
85305,13059804,f
85306,13059806,f
85307,13059820,f
85308,13059824,f
85309,13059834,f
85310,13059835,f
85311,13059910,f
85312,13059916,f
85313,13059926,f
85314,13059929,f
85315,13059931,f
85316,13059956,f
85317,13059958,f
85318,13059962,f
85319,13059987,f
85320,13059996,f
85321,13060017,f
85322,13060040,f
85323,13060086,f
85324,13060087,f
85325,13060094,f
85326,13060118,f
85327,13060127,f
85328,13060130,f
85329,13060143,f
85330,13060146,f
85331,13060174,f
85332,13060177,f
85333,13060179,f
85334,13060186,f
85335,13060189,f
85336,13060197,f
85337,13060206,f
85338,13060208,f
85339,13060212,f
85340,13060265,f
85341,13060269,f
85342,13060297,f
85343,13060323,f
85344,13060336,f
85345,13060370,f
85346,13060371,f
85347,13060392,f
85348,13060406,f
85349,13060515,f
85350,13060518,f
85351,13060537,f
85352,13060616,f
85353,13060620,f
85354,13060657,f
85355,13060664,f
85356,13060675,f
85357,13060676,f
85358,13060744,f
85359,13060752,f
85360,13060753,f
85361,13060792,f
85362,13060826,f
85363,13060829,f
85364,13060844,f
85365,13060851,f
85366,13060902,f
85367,13060907,f
85368,13061035,f
85369,13061075,f
85370,13061078,f
85371,13061091,f
85372,13061133,f
85373,13061225,f
85374,13061267,f
85375,13061354,f
85376,13061374,f
85377,13061382,f
85378,13061426,f
85379,13061441,f
85380,13061565,f
85381,13061641,f
85382,13061765,f
85383,13061771,f
85384,13061826,f
85385,13061904,f
85386,13061909,f
85387,13061919,f
85388,13061933,f
85389,13061970,f
85390,13062160,f
85391,13062168,f
85392,13062234,f
85393,13062459,f
85394,13062481,f
85395,13062502,f
85396,13062516,f
85397,13062567,f
85398,13062672,f
85399,13062684,f
85400,13062717,f
85401,13062793,f
85402,13062827,f
85403,13062838,f
85404,13062850,f
85405,13062980,f
85406,13062987,f
85407,13062997,f
85408,13063047,f
85409,13063079,f
85410,13063094,f
85411,13063131,f
85412,13063137,f
85413,13063138,f
85414,13063175,f
85415,13063182,f
85416,13063242,f
85417,13063281,t
85418,13063295,f
85419,13063325,f
85420,13063335,f
85421,13063342,f
85422,13063382,f
85423,13063410,f
85424,13063426,f
85425,13063456,f
85426,13063489,f
85427,13063523,f
85428,13063524,f
85429,13063552,f
85430,13063560,f
85431,13063573,f
85432,13063576,f
85433,13063585,t
85434,13063600,f
85435,13063647,f
85436,13063651,f
85437,13063682,f
85438,13063762,f
85439,13063768,f
85440,13063782,f
85441,13063800,f
85442,13063811,f
85443,13063827,f
85444,13063829,f
85445,13063843,f
85446,13063861,f
85447,13063889,f
85448,13063946,f
85449,13063951,f
85450,13063979,f
85451,13063992,f
85452,13063996,f
85453,13064003,f
85454,13064037,f
85455,13064042,f
85456,13064046,f
85457,13064075,f
85458,13064085,f
85459,13064098,f
85460,13064105,f
85461,13064121,f
85462,13064128,f
85463,13064139,f
85464,13064142,f
85465,13064166,f
85466,13064169,f
85467,13064208,f
85468,13064256,f
85469,13064264,f
85470,13064267,f
85471,13064319,f
85472,13064330,f
85473,13064352,f
85474,13064366,f
85475,13064371,f
85476,13064394,f
85477,13064411,f
85478,13064413,f
85479,13064454,f
85480,13064471,f
85481,13064481,f
85482,13064520,f
85483,13064549,f
85484,13064593,f
85485,13064620,f
85486,13064624,f
85487,13064637,f
85488,13064652,f
85489,13064683,f
85490,13064699,f
85491,13064730,f
85492,13064776,f
85493,13064821,f
85494,13064844,f
85495,13064870,f
85496,13064877,f
85497,13064883,f
85498,13064887,f
85499,13064899,f
85500,13064912,f
85501,13064915,f
85502,13064926,f
85503,13064931,f
85504,13064944,f
85505,13064953,f
85506,13064955,f
85507,13064963,f
85508,13064969,f
85509,13064971,f
85510,13064973,f
85511,13064979,f
85512,13064983,f
85513,13064992,f
85514,13065006,f
85515,13065008,f
85516,13065022,f
85517,13065046,f
85518,13065051,f
85519,13065056,f
85520,13065061,f
85521,13065111,f
85522,13065112,f
85523,13065114,f
85524,13065124,f
85525,13065142,f
85526,13065148,f
85527,13065168,f
85528,13065185,f
85529,13065187,f
85530,13065188,f
85531,13065192,f
85532,13065208,f
85533,13065219,f
85534,13065221,f
85535,13065272,f
85536,13065279,f
85537,13065288,f
85538,13065295,f
85539,13065301,f
85540,13065324,f
85541,13065325,f
85542,13065327,f
85543,13065329,t
85544,13065375,f
85545,13065403,f
85546,13065414,f
85547,13065422,f
85548,13065425,f
85549,13065428,f
85550,13065433,f
85551,13065439,f
85552,13065443,f
85553,13065451,f
85554,13065452,f
85555,13065461,f
85556,13065462,f
85557,13065479,f
85558,13065493,f
85559,13065495,f
85560,13065497,f
85561,13065499,f
85562,13065510,f
85563,13065511,f
85564,13065525,f
85565,13065530,f
85566,13065580,f
85567,13065600,f
85568,13065610,f
85569,13065614,f
85570,13065620,f
85571,13065623,f
85572,13065630,f
85573,13065633,f
85574,13065635,f
85575,13065640,f
85576,13065662,f
85577,13065665,f
85578,13065703,f
85579,13065721,f
85580,13065724,f
85581,13065734,f
85582,13065749,f
85583,13065751,f
85584,13065755,f
85585,13065769,f
85586,13065782,f
85587,13065787,f
85588,13065794,f
85589,13065795,f
85590,13065809,f
85591,13065810,f
85592,13065812,f
85593,13065815,f
85594,13065821,f
85595,13065829,f
85596,13065832,f
85597,13065836,f
85598,13065840,f
85599,13065853,f
85600,13065867,f
85601,13065886,f
85602,13065894,f
85603,13065896,f
85604,13065902,f
85605,13065911,f
85606,13065922,f
85607,13065926,f
85608,13065928,f
85609,13065934,f
85610,13065937,f
85611,13065943,f
85612,13065947,f
85613,13065957,f
85614,13065958,f
85615,13065959,f
85616,13065973,f
85617,13065974,f
85618,13065978,f
85619,13065981,f
85620,13065989,f
85621,13065994,f
85622,13065995,f
85623,13066004,f
85624,13066015,f
85625,13066026,f
85626,13066027,f
85627,13066028,f
85628,13066031,f
85629,13066032,f
85630,13066041,f
85631,13066045,f
85632,13066048,f
85633,13066059,f
85634,13066067,f
85635,13066069,f
85636,13066071,f
85637,13066072,f
85638,13066079,f
85639,13066084,f
85640,13066085,f
85641,13066086,f
85642,13066087,f
85643,13066093,f
85644,13066098,f
85645,13066100,f
85646,13066104,f
85647,13066109,f
85648,13066110,f
85649,13066116,f
85650,13066121,f
85651,13066132,f
85652,13066134,f
85653,13066142,f
85654,13066144,f
85655,13066145,f
85656,13066146,f
85657,13066148,f
85658,13066150,f
85659,13066152,f
85660,13066155,f
85661,13066158,f
85662,13066167,f
85663,13066174,f
85664,13066180,f
85665,13066185,f
85666,13066189,f
85667,13066196,f
85668,13066206,f
85669,13066212,f
85670,13066214,f
85671,13066220,f
85672,13066221,f
85673,13066236,f
85674,13066243,f
85675,13066253,f
85676,13066272,f
85677,13066274,f
85678,13066279,f
85679,13066283,f
85680,13066285,f
85681,13066292,f
85682,13066294,f
85683,13066298,f
85684,13066299,f
85685,13066309,f
85686,13066310,f
85687,13066312,f
85688,13066314,f
85689,13066319,f
85690,13066321,f
85691,13066322,f
85692,13066324,f
85693,13066328,f
85694,13066335,f
85695,13066337,f
85696,13066338,f
85697,13066356,f
85698,13066369,f
85699,13066370,f
85700,13066372,f
85701,13066379,f
85702,13066386,f
85703,13066387,f
85704,13066392,f
85705,13066395,f
85706,13066397,f
85707,13066402,f
85708,13066409,f
85709,13066410,f
85710,13066413,f
85711,13066420,f
85712,13066422,f
85713,13066432,f
85714,13066436,f
85715,13066444,f
85716,13066447,f
85717,13066450,f
85718,13066453,f
85719,13066460,f
85720,13066465,f
